,blueWins,league,season,blueTeam,redTeam,blueTopChamp,redTopChamp,blueJungleChamp,redJungleChamp,blueMiddleChamp,redMiddleChamp,blueADCChamp,redADCChamp,blueSupportChamp,redSupportChamp,golddiffTeam20,golddiffTop20,golddiffJungle20,golddiffMiddle20,golddiffADC20,golddiffSupport20,rKills20,bKills20,rTowers20,bTowers20,rInhibs20,bInhibs20
4863,1,TCL,2017 Spring,FB,SUP,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,791,587,191,194,-127,-54,4,7,3,4,0,0
4864,1,TCL,2017 Spring,SUP,FB,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-3051,-2014,-74,-1535,836,-264,6,3,1,1,0,0
4865,0,TCL,2017 Spring,FB,SUP,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1185,541,1496,216,-1023,-45,6,5,1,1,0,0
4866,1,TCL,2017 Spring,SUP,FB,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2192,-246,-29,-111,1682,896,1,3,0,3,0,0
4867,0,TCL,2017 Spring,CRW,SUP,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-225,193,-715,-206,104,399,7,4,2,2,0,0
4868,0,TCL,2017 Spring,SUP,CRW,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1694,-149,1178,140,117,408,7,7,2,3,0,0
4869,0,TCL,2017 Spring,CRW,SUP,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-5905,-1197,-1575,-467,-1681,-985,12,7,4,0,0,0
4870,1,TCL,2017 Spring,SUP,CRW,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1443,1397,173,-2181,1455,599,9,8,1,4,0,0
4871,0,TCL,2017 Summer,SUP,CRW,38.1,32.1,18.7,1.5,53.7,75.4,35.8,6.0,26.1,89.6,5381,3230,154,239,1006,752,6,9,1,6,0,0
4872,1,TCL,2017 Summer,CRW,SUP,40.3,38.1,92.5,27.6,6.0,62.7,17.9,35.8,51.5,89.6,3626,3062,124,1244,-1141,337,8,20,3,4,0,0
4873,0,TCL,2017 Summer,P3P,CLK,48.5,14.2,59.7,18.7,53.7,26.1,35.8,64.2,35.1,51.5,-4263,-621,-701,-1081,-1064,-796,9,9,3,1,0,0
4874,0,TCL,2017 Summer,CLK,P3P,40.3,32.1,18.7,92.5,45.5,75.4,35.8,85.1,26.1,51.5,-10,59,-166,-188,322,-37,6,4,2,3,0,0
4875,0,TCL,2017 Summer,AUR,FB,76.9,59.7,92.5,34.3,62.7,75.4,57.5,85.1,89.6,40.3,2167,877,1075,-894,1046,63,4,5,0,2,0,0
4876,1,TCL,2017 Summer,FB,AUR,53.7,48.5,76.9,18.7,12.7,62.7,35.8,57.5,19.4,13.4,-1498,264,-899,-481,-844,462,9,10,4,3,0,0
4877,0,TCL,2017 Summer,GAL,DP,48.5,59.7,92.5,34.3,75.4,62.7,42.5,57.5,12.7,19.4,-615,-1016,-178,9,-183,753,0,2,2,2,0,0
4878,0,TCL,2017 Summer,DP,GAL,25.4,59.7,34.3,27.6,75.4,8.2,17.9,57.5,51.5,35.1,2063,1174,-252,1475,-375,41,5,5,2,4,0,0
4879,0,TCL,2017 Summer,FB,SUP,40.3,31.3,34.3,8.2,40.3,52.2,35.8,85.1,51.5,89.6,-1964,481,-982,-202,-960,-301,5,3,2,1,0,0
4880,1,TCL,2017 Summer,SUP,FB,40.3,59.7,92.5,9.7,62.7,21.6,85.1,16.4,40.3,19.4,3238,2222,652,-254,538,80,4,4,0,3,0,0
4881,0,TCL,2017 Summer,CLK,AUR,59.7,25.4,76.9,92.5,52.2,45.5,64.2,16.4,13.4,19.4,-7149,-1624,-2140,1144,-2362,-2167,16,10,5,1,0,0
4882,0,TCL,2017 Summer,AUR,CLK,25.4,15.7,92.5,34.3,45.5,1.5,13.4,64.2,51.5,89.6,-3304,-854,147,-5,-2089,-503,13,5,3,1,0,0
4883,1,TCL,2017 Summer,DP,CRW,76.9,53.7,85.8,27.6,75.4,26.1,35.8,38.1,4.5,89.6,5734,98,313,2470,1451,1402,2,9,0,3,0,0
4884,1,TCL,2017 Summer,CRW,DP,48.5,76.9,18.7,27.6,75.4,62.7,35.8,85.1,19.4,40.3,-524,-557,-507,-25,-77,642,4,6,3,3,0,0
4885,1,TCL,2017 Summer,P3P,GAL,15.7,59.7,76.9,9.7,75.4,8.2,9.0,85.1,89.6,12.7,5249,418,1613,359,1931,928,3,8,1,4,0,0
4886,1,TCL,2017 Summer,GAL,P3P,59.7,32.1,92.5,76.9,75.4,8.2,16.4,85.1,51.5,89.6,7422,78,2158,1793,1918,1475,0,8,0,5,0,0
4887,1,TCL,2017 Summer,GAL,AUR,76.9,48.5,27.6,34.3,45.5,62.7,16.4,35.8,35.1,40.3,-1230,-495,-639,656,-1075,323,2,6,4,4,0,0
4888,1,TCL,2017 Summer,AUR,GAL,31.3,48.5,85.8,76.9,38.1,21.6,57.5,64.2,4.5,89.6,4317,1382,737,721,984,493,12,12,1,4,0,0
4889,1,TCL,2017 Summer,CRW,P3P,59.7,32.1,34.3,8.2,62.7,75.4,85.1,57.5,89.6,51.5,635,-348,120,-804,1785,-118,4,1,2,2,0,0
4890,1,TCL,2017 Summer,P3P,CRW,48.5,53.7,92.5,34.3,21.6,52.2,85.1,0.7,2.2,40.3,2807,-349,378,-230,2287,721,8,5,3,4,0,0
4891,1,TCL,2017 Summer,SUP,DP,13.4,40.3,85.8,9.7,75.4,62.7,85.1,35.8,26.1,40.3,-441,-1558,-241,961,100,297,5,4,2,0,0,0
4892,0,TCL,2017 Summer,DP,SUP,48.5,59.7,18.7,76.9,21.6,52.2,35.8,16.4,40.3,19.4,1024,872,-361,340,-167,340,4,7,1,1,0,0
4893,1,TCL,2017 Summer,FB,CLK,25.4,15.7,92.5,31.3,75.4,53.7,17.9,35.8,40.3,51.5,5288,2210,1521,170,1210,177,5,13,0,2,0,0
4894,0,TCL,2017 Summer,CLK,FB,8.2,15.7,18.7,27.6,26.1,12.7,64.2,57.5,51.5,89.6,-4407,429,-347,-1397,-2233,-859,7,4,3,1,0,0
4895,1,TCL,2017 Summer,SUP,P3P,31.3,53.7,8.2,34.3,52.2,21.6,16.4,85.1,89.6,51.5,7202,1394,639,3480,1006,683,4,9,0,4,0,0
4896,0,TCL,2017 Summer,P3P,SUP,48.5,59.7,8.2,76.9,7.5,75.4,85.1,35.8,51.5,89.6,997,849,908,-111,-974,325,5,6,2,3,0,0
4897,1,TCL,2017 Summer,AUR,CRW,76.9,48.5,27.6,8.2,52.2,1.5,57.5,85.1,35.1,51.5,3378,115,440,1294,427,1102,3,5,0,4,0,0
4898,1,TCL,2017 Summer,CRW,AUR,32.1,31.3,27.6,34.3,0.7,15.7,35.8,16.4,8.2,19.4,-2481,51,-1246,-452,-540,-294,8,6,2,1,0,0
4899,1,TCL,2017 Summer,DP,FB,40.3,76.9,34.3,8.2,2.2,45.5,16.4,35.8,19.4,26.1,-160,619,-415,-315,112,-161,0,2,3,2,0,0
4900,1,TCL,2017 Summer,FB,DP,59.7,53.7,76.9,27.6,12.7,75.4,85.1,35.8,89.6,4.5,1307,1219,-633,599,99,23,1,2,1,2,0,0
4901,1,TCL,2017 Summer,CLK,GAL,25.4,59.7,85.8,76.9,75.4,12.7,17.9,16.4,89.6,51.5,-1644,-242,-591,-449,-233,-129,6,5,2,1,0,0
4902,1,TCL,2017 Summer,GAL,CLK,76.9,15.7,27.6,34.3,12.7,75.4,16.4,35.8,26.1,40.3,2891,620,490,983,-34,832,6,7,2,3,0,0
4903,1,TCL,2017 Summer,AUR,SUP,48.5,31.3,76.9,34.3,2.2,75.4,64.2,13.4,13.4,89.6,5068,48,1391,825,2239,565,6,12,2,4,0,0
4904,1,TCL,2017 Summer,SUP,AUR,48.5,76.9,18.7,27.6,52.2,6.7,57.5,17.9,35.1,89.6,6484,705,1149,844,2339,1447,4,9,0,5,0,1
4905,0,TCL,2017 Summer,CLK,CRW,53.7,0.7,27.6,76.9,45.5,75.4,64.2,57.5,89.6,35.1,-2637,-93,-282,-1183,-323,-756,4,2,3,1,0,0
4906,1,TCL,2017 Summer,CRW,CLK,32.1,1.5,18.7,76.9,62.7,75.4,40.3,9.0,26.1,40.3,8365,1607,1234,1484,2079,1961,6,14,0,5,0,0
4907,0,TCL,2017 Summer,GAL,FB,38.1,32.1,34.3,0.7,45.5,2.2,57.5,85.1,35.1,19.4,-393,-15,866,247,-991,-500,4,4,2,3,0,0
4908,1,TCL,2017 Summer,FB,GAL,25.4,59.7,76.9,34.3,75.4,12.7,57.5,85.1,19.4,26.1,2455,235,345,88,1209,578,3,7,2,3,0,0
4909,1,TCL,2017 Summer,P3P,DP,48.5,59.7,76.9,34.3,75.4,12.7,85.1,17.9,2.2,40.3,-1377,-236,-461,-780,182,-82,4,0,2,2,0,0
4910,1,TCL,2017 Summer,DP,P3P,14.2,48.5,34.3,76.9,53.7,26.1,42.5,85.1,40.3,51.5,1811,8,600,1008,790,-595,4,2,0,3,0,0
4911,1,TCL,2017 Summer,GAL,CRW,48.5,53.7,34.3,76.9,8.2,62.7,85.1,35.8,89.6,8.2,-1008,-841,-152,891,-858,-48,6,5,1,1,0,0
4912,1,TCL,2017 Summer,CRW,GAL,32.1,59.7,18.7,76.9,7.5,75.4,35.8,16.4,89.6,26.1,5209,1406,1404,87,1351,961,4,9,1,4,0,0
4913,0,TCL,2017 Summer,CLK,SUP,32.1,31.3,18.7,59.7,26.1,52.2,85.1,57.5,89.6,35.1,-10121,-2852,-1871,-2180,-1793,-1425,9,2,6,0,0,0
4914,1,TCL,2017 Summer,SUP,CLK,32.1,48.5,18.7,1.5,53.7,52.2,35.8,85.1,40.3,89.6,1737,821,650,-410,845,-169,8,9,0,3,0,0
4915,1,TCL,2017 Summer,FB,P3P,59.7,15.7,92.5,76.9,62.7,8.2,64.2,38.1,89.6,40.3,2905,-41,745,1599,391,211,5,6,2,3,0,0
4916,1,TCL,2017 Summer,P3P,FB,32.1,25.4,59.7,76.9,75.4,52.2,35.8,85.1,2.2,19.4,1321,311,676,-324,331,327,4,8,1,2,0,0
4917,1,TCL,2017 Summer,AUR,DP,25.4,29.9,76.9,34.3,15.7,75.4,57.5,42.5,35.1,40.3,6199,785,1499,1223,1503,1189,0,5,1,4,0,0
4918,1,TCL,2017 Summer,DP,AUR,14.2,48.5,92.5,85.8,75.4,62.7,85.1,64.2,19.4,89.6,1655,1154,727,1137,-1282,-81,10,11,1,3,0,0
4919,1,TCL,2017 Summer,SUP,GAL,31.3,40.3,59.7,34.3,53.7,12.7,85.1,42.5,20.1,89.6,-70,-6,157,-653,97,335,8,4,1,2,0,0
4920,1,TCL,2017 Summer,GAL,SUP,25.4,53.7,18.7,76.9,75.4,13.4,16.4,85.1,89.6,51.5,5548,2343,1422,277,814,692,2,9,1,4,0,0
4921,1,TCL,2017 Summer,DP,CLK,48.5,25.4,29.1,34.3,21.6,45.5,85.1,16.4,51.5,19.4,-2051,459,-112,-529,-638,-1231,5,3,3,2,0,0
4922,0,TCL,2017 Summer,CLK,DP,15.7,48.5,76.9,29.1,75.4,21.6,57.5,64.2,35.1,89.6,-5835,-632,-1659,-1948,-1279,-317,12,4,3,1,0,0
4923,1,TCL,2017 Summer,FB,CRW,31.3,40.3,29.1,76.9,45.5,75.4,14.9,16.4,26.1,51.5,2408,1149,989,661,-50,-341,3,3,1,2,0,0
4924,1,TCL,2017 Summer,CRW,FB,14.2,15.7,34.3,27.6,62.7,26.1,85.1,57.5,13.4,19.4,10442,986,2266,2657,3352,1181,3,13,0,6,0,0
4925,1,TCL,2017 Summer,P3P,AUR,48.5,76.9,59.7,29.1,75.4,2.2,38.1,85.1,14.2,13.4,1612,583,-307,582,534,220,5,9,1,3,0,0
4926,1,TCL,2017 Summer,AUR,P3P,48.5,25.4,92.5,76.9,62.7,12.7,16.4,85.1,51.5,20.1,5672,131,1007,3125,388,1021,4,7,1,6,0,0
4927,1,TCL,2017 Summer,CRW,SUP,59.7,40.3,29.1,27.6,75.4,13.4,14.9,16.4,35.1,89.6,3412,1778,769,318,-65,612,4,9,1,2,0,0
4928,0,TCL,2017 Summer,SUP,CRW,31.3,59.7,29.1,18.7,52.2,0.7,64.2,42.5,20.1,89.6,2395,489,140,1857,21,-112,15,10,0,3,0,0
4929,1,TCL,2017 Summer,DP,GAL,8.2,32.1,29.1,18.7,45.5,13.4,85.1,64.2,51.5,89.6,-3309,-1352,-334,264,-1499,-388,8,5,2,1,0,0
4930,0,TCL,2017 Summer,GAL,DP,40.3,13.4,85.8,29.1,8.2,75.4,64.2,57.5,20.1,89.6,-1968,-614,-1219,-673,167,371,3,2,4,3,0,0
4931,0,TCL,2017 Summer,FB,AUR,40.3,25.4,85.8,76.9,75.4,62.7,85.1,64.2,51.5,8.2,-1131,-79,-696,-840,267,217,6,7,1,0,0,0
4932,0,TCL,2017 Summer,AUR,FB,25.4,59.7,92.5,85.8,62.7,53.7,64.2,35.8,76.9,26.1,353,-72,999,584,-993,-165,7,7,2,3,0,0
4933,0,TCL,2017 Summer,CLK,P3P,48.5,32.1,27.6,18.7,53.7,40.3,57.5,85.1,35.1,19.4,773,114,209,71,419,-40,2,2,1,2,0,0
4934,1,TCL,2017 Summer,P3P,CLK,25.4,8.2,92.5,29.1,40.3,45.5,42.5,35.8,5.2,35.1,3407,2348,746,517,-448,244,5,10,3,4,0,0
4935,1,TCL,2017 Summer,AUR,CLK,31.3,29.9,92.5,85.8,38.1,13.4,14.9,57.5,17.2,35.1,10502,2953,2236,1629,1399,2285,2,10,0,9,0,2
4936,0,TCL,2017 Summer,CLK,AUR,6.0,25.4,34.3,92.5,6.7,52.2,42.5,35.8,89.6,13.4,-2129,-609,72,28,-843,-777,4,3,3,1,0,0
4937,1,TCL,2017 Summer,SUP,FB,48.5,25.4,32.1,85.8,62.7,45.5,85.1,42.5,20.1,89.6,3228,394,852,-55,1020,1017,5,8,1,2,0,0
4938,1,TCL,2017 Summer,FB,SUP,59.7,14.2,32.1,85.8,62.7,13.4,57.5,64.2,19.4,35.1,2640,852,346,959,773,-290,7,6,0,3,0,0
4939,0,TCL,2017 Summer,GAL,P3P,1.5,29.9,4.5,76.9,53.7,75.4,85.1,14.9,89.6,20.1,2087,1170,902,522,-605,98,3,5,1,2,0,0
4940,1,TCL,2017 Summer,P3P,GAL,29.9,31.3,76.9,34.3,75.4,53.7,42.5,16.4,20.1,6.0,-485,-639,231,184,-54,-207,7,6,0,0,0,0
4941,1,TCL,2017 Summer,CRW,DP,59.7,25.4,18.7,76.9,62.7,2.2,42.5,57.5,89.6,19.4,1777,-74,1121,198,621,-89,6,6,1,3,0,0
4942,0,TCL,2017 Summer,DP,CRW,25.4,48.5,92.5,29.1,75.4,62.7,57.5,42.5,51.5,8.2,-3224,329,-1101,-982,-1000,-470,5,3,5,2,0,0
4943,1,TCL,2017 Summer,AUR,GAL,48.5,59.7,29.1,27.6,62.7,21.6,9.0,64.2,5.2,89.6,3197,1070,1468,714,-445,390,13,9,2,4,0,0
4944,0,TCL,2017 Summer,GAL,AUR,25.4,31.3,92.5,76.9,12.7,38.1,13.4,14.9,89.6,17.2,-2187,1414,315,-1409,-1549,-958,7,8,3,3,0,0
4945,0,TCL,2017 Summer,CLK,FB,53.7,59.7,76.9,32.1,21.6,8.2,42.5,64.2,20.1,89.6,-4606,-463,-475,-2094,-1626,52,3,1,4,0,0,0
4946,1,TCL,2017 Summer,FB,CLK,38.1,15.7,32.1,0.7,62.7,1.5,57.5,64.2,26.1,51.5,9341,2328,1165,1152,2878,1818,4,15,0,7,0,1
4947,0,TCL,2017 Summer,DP,SUP,48.5,59.7,29.1,32.1,21.6,62.7,42.5,38.1,35.1,51.5,-3684,-812,-1364,-321,-379,-808,3,2,3,1,0,0
4948,1,TCL,2017 Summer,SUP,DP,48.5,76.9,59.7,29.1,75.4,45.5,42.5,57.5,89.6,13.4,4767,550,-903,2260,2740,120,6,8,1,4,0,0
4949,1,TCL,2017 Summer,P3P,CRW,29.9,3.7,92.5,29.1,40.3,75.4,38.1,35.8,12.7,35.1,2106,-40,676,-350,484,1336,2,3,0,3,0,0
4950,1,TCL,2017 Summer,CRW,P3P,14.2,29.9,29.1,92.5,45.5,21.6,42.5,17.9,89.6,20.1,723,52,533,-265,819,-416,6,12,0,2,0,0
4951,1,TCL,2017 Summer,FB,DP,59.7,14.2,76.9,32.1,62.7,75.4,64.2,85.1,5.2,51.5,6040,2325,752,978,1070,915,2,6,0,3,0,0
4952,0,TCL,2017 Summer,DP,FB,29.9,14.2,85.8,32.1,45.5,75.4,38.1,64.2,51.5,5.2,-6470,-1397,-206,-1120,-2304,-1443,10,2,5,3,0,0
4953,0,TCL,2017 Summer,GAL,CLK,29.9,53.7,29.1,32.1,75.4,45.5,3.7,42.5,12.7,20.1,794,2433,132,-282,-1209,-280,4,7,2,2,0,0
4954,0,TCL,2017 Summer,CLK,GAL,31.3,29.9,29.1,76.9,45.5,75.4,35.8,85.1,89.6,13.4,-1634,-1711,368,-1223,962,-30,8,5,3,3,0,0
4955,0,TCL,2017 Summer,P3P,SUP,29.1,59.7,76.9,15.7,26.1,75.4,6.0,38.1,12.7,51.5,-2600,-377,-458,-1159,-610,4,1,2,2,0,0,0
4956,1,TCL,2017 Summer,SUP,P3P,48.5,6.0,32.1,15.7,13.4,62.7,38.1,35.8,89.6,20.1,-373,-600,1098,-377,-158,-336,10,8,1,1,0,0
4957,1,TCL,2017 Summer,CRW,AUR,48.5,29.9,85.8,76.9,6.0,15.7,42.5,3.7,8.2,51.5,-1433,-1473,-966,313,679,14,5,8,2,1,0,0
4958,1,TCL,2017 Summer,AUR,CRW,31.3,59.7,29.1,27.6,2.2,1.5,38.1,42.5,17.2,17.2,3166,82,2,-385,2020,1447,8,7,1,3,0,0
4959,0,TCL,2017 Summer,DP,P3P,59.7,15.7,29.1,29.1,21.6,62.7,64.2,38.1,35.1,51.5,4220,1025,-447,1112,1867,663,5,9,0,2,0,0
4960,1,TCL,2017 Summer,P3P,DP,29.9,1.5,85.8,6.0,62.7,75.4,16.4,85.1,12.7,51.5,-527,-467,-278,-797,938,77,3,2,1,1,0,0
4961,1,TCL,2017 Summer,FB,GAL,59.7,25.4,32.1,15.7,7.5,75.4,64.2,42.5,51.5,6.0,1010,-725,-508,1336,1206,-299,7,5,1,2,0,0
4962,0,TCL,2017 Summer,GAL,FB,31.3,59.7,32.1,76.9,8.2,75.4,85.1,38.1,51.5,26.1,-3309,-1429,-1548,-107,-508,283,9,8,2,0,0,0
4963,1,TCL,2017 Summer,CRW,CLK,6.0,31.3,15.7,32.1,62.7,38.1,42.5,35.8,89.6,20.1,4407,680,799,-816,3309,435,6,14,3,3,0,0
4964,1,TCL,2017 Summer,CLK,CRW,31.3,59.7,32.1,15.7,38.1,21.6,42.5,64.2,51.5,17.2,3117,2000,449,895,-1128,901,5,10,1,5,0,0
4965,0,TCL,2017 Summer,SUP,AUR,29.9,48.5,15.7,59.7,52.2,38.1,14.9,38.1,12.7,17.2,2494,1864,-663,1168,734,-609,7,5,0,3,0,0
4966,1,TCL,2017 Summer,AUR,SUP,38.1,59.7,76.9,15.7,62.7,6.7,35.8,42.5,51.5,12.7,5795,-60,762,1402,2229,1462,2,9,3,6,0,0
4967,1,TCL,2017 Summer,SUP,CLK,14.2,31.3,92.5,32.1,62.7,38.1,42.5,14.9,51.5,20.1,1995,1623,849,1002,-1161,-318,6,8,1,2,0,0
4968,0,TCL,2017 Summer,CLK,SUP,25.4,31.3,32.1,29.1,52.2,53.7,13.4,57.5,51.5,89.6,-9038,-1907,-2173,-1213,-3322,-423,9,1,5,0,0,0
4969,1,TCL,2017 Summer,P3P,FB,15.7,59.7,29.1,15.7,75.4,62.7,85.1,35.8,17.2,26.1,-119,408,-169,-417,-235,294,6,6,2,1,0,0
4970,1,TCL,2017 Summer,FB,P3P,59.7,15.7,76.9,27.6,13.4,75.4,64.2,85.1,89.6,12.7,1733,1194,-12,-441,190,802,7,5,2,3,0,0
4971,0,TCL,2017 Summer,DP,AUR,29.1,31.3,3.0,59.7,13.4,38.1,64.2,38.1,35.1,40.3,1331,472,1360,-270,586,-817,7,9,3,3,0,0
4972,1,TCL,2017 Summer,AUR,DP,25.4,15.7,92.5,3.0,62.7,6.7,57.5,16.4,51.5,20.1,13610,2849,2640,4036,2661,1424,3,20,0,9,0,1
4973,1,TCL,2017 Summer,CRW,GAL,3.7,15.7,85.8,27.6,62.7,45.5,57.5,85.1,89.6,51.5,127,-542,-127,-1462,2030,228,8,3,3,5,0,0
4974,1,TCL,2017 Summer,GAL,CRW,8.2,6.0,29.1,76.9,75.4,62.7,3.7,57.5,17.2,8.2,2173,333,1908,1247,-1202,-113,3,13,3,4,0,0
4975,1,TCL,2017 Summer,CLK,DP,29.9,31.3,32.1,29.1,75.4,62.7,42.5,3.7,17.2,17.2,-1905,-601,-1685,368,306,-293,2,2,3,2,0,0
4976,1,TCL,2017 Summer,DP,CLK,59.7,29.9,76.9,29.1,45.5,52.2,85.1,35.8,5.2,51.5,408,-51,100,620,-254,-7,3,3,1,1,0,0
4977,0,TCL,2017 Summer,AUR,P3P,8.2,29.1,59.7,32.1,62.7,40.3,57.5,9.0,0.7,17.2,6509,3308,1266,1167,275,493,11,12,0,4,0,0
4978,0,TCL,2017 Summer,P3P,AUR,29.1,48.5,59.7,76.9,75.4,40.3,38.1,6.0,89.6,0.7,857,254,111,1229,-522,-215,14,13,2,4,0,0
4979,0,TCL,2017 Summer,GAL,SUP,0.7,48.5,29.1,59.7,62.7,75.4,14.9,85.1,40.3,17.2,-2749,1035,-131,-1684,-1471,-498,14,9,3,4,0,0
4980,0,TCL,2017 Summer,SUP,GAL,31.3,15.7,29.1,1.5,62.7,13.4,85.1,14.9,89.6,13.4,6450,1339,760,1760,2158,433,8,19,2,5,0,0
4981,0,TCL,2017 Summer,CRW,FB,59.7,15.7,29.1,85.8,75.4,13.4,57.5,85.1,17.2,26.1,1972,449,289,1721,-1488,1001,5,9,1,0,0,0
4982,1,TCL,2017 Summer,FB,CRW,15.7,3.7,76.9,4.5,21.6,1.5,85.1,6.0,89.6,0.7,8728,494,879,1748,3552,2055,2,15,1,8,0,2
4983,1,TCL,2017 Summer,CRW,P3P,29.1,48.5,32.1,76.9,21.6,40.3,85.1,6.0,8.2,17.2,2446,-272,771,149,1049,749,3,4,0,3,0,0
4984,1,TCL,2017 Summer,P3P,CRW,29.1,48.5,59.7,76.9,40.3,21.6,42.5,3.7,17.2,26.1,2170,736,566,-242,75,1035,4,6,1,3,0,0
4985,1,TCL,2017 Summer,CRW,P3P,59.7,29.9,15.7,32.1,26.1,62.7,85.1,42.5,8.2,51.5,-991,-1205,121,-94,564,-377,3,4,2,2,0,0
4986,0,TCL,2017 Summer,P3P,CRW,15.7,59.7,76.9,32.1,75.4,13.4,57.5,42.5,0.7,17.2,-4940,-427,-656,-796,-999,-2062,7,2,3,2,0,0
4987,1,TCL,2017 Summer,AUR,DP,25.4,29.9,85.8,9.7,15.7,0.7,38.1,42.5,17.2,40.3,9270,1379,1409,2473,2260,1749,2,11,1,5,0,1
4988,0,TCL,2017 Summer,AUR,DP,48.5,59.7,85.8,76.9,2.2,13.4,9.0,38.1,17.2,40.3,792,-368,366,-568,1581,-219,5,4,2,2,0,0
4989,1,TCL,2017 Summer,AUR,DP,31.3,48.5,29.1,14.2,38.1,45.5,38.1,35.8,17.2,89.6,3734,480,746,862,-114,1760,10,9,0,4,0,0
4990,0,TCL,2017 Summer,AUR,DP,31.3,40.3,59.7,85.8,6.0,38.1,38.1,35.8,51.5,89.6,-4832,-2122,-882,-986,-248,-594,13,7,4,1,0,0
4991,1,TCL,2017 Summer,AUR,DP,29.9,40.3,76.9,32.1,52.2,38.1,38.1,35.8,17.2,40.3,-4267,-369,-857,855,-2067,-1829,11,3,4,1,0,0
4992,0,TCL,2017 Summer,P3P,DP,29.1,59.7,76.9,92.5,38.1,53.7,9.0,42.5,17.2,40.3,-677,-677,-412,-313,365,360,2,1,1,1,0,0
4993,0,TCL,2017 Summer,P3P,DP,29.1,59.7,92.5,76.9,26.1,75.4,57.5,42.5,35.1,17.2,-9285,-2321,-1149,-2430,-1651,-1734,12,7,5,0,0,0
4994,1,TCL,2017 Summer,FB,CRW,29.1,59.7,76.9,32.1,75.4,13.4,42.5,57.5,40.3,35.1,-1361,-1161,160,7,481,-848,6,3,0,3,0,0
4995,0,TCL,2017 Summer,CRW,FB,59.7,8.2,85.8,29.1,75.4,62.7,6.0,57.5,17.2,35.1,-4207,-1055,-1174,-813,-670,-495,3,2,3,0,0,0
4996,1,TCL,2017 Summer,FB,CRW,29.9,40.3,76.9,32.1,62.7,6.0,14.9,57.5,5.2,40.3,2713,2641,688,729,-1054,-291,9,10,1,2,0,0
4997,1,TCL,2017 Summer,SUP,AUR,31.3,29.9,85.8,76.9,13.4,40.3,57.5,38.1,35.1,17.2,10398,2252,987,2057,3588,1514,2,9,0,7,0,0
4998,0,TCL,2017 Summer,AUR,SUP,76.9,59.7,29.1,32.1,52.2,53.7,42.5,38.1,89.6,17.2,7909,1140,2475,2786,652,856,4,14,0,3,0,0
4999,0,TCL,2017 Summer,SUP,AUR,29.1,25.4,92.5,59.7,6.7,7.5,13.4,57.5,51.5,35.1,-8757,-1414,-1873,-1075,-2286,-2109,10,3,6,0,0,0
5000,1,TCL,2017 Summer,SUP,AUR,29.9,31.3,76.9,59.7,75.4,15.7,57.5,14.9,35.1,17.2,7667,469,1303,-309,3313,2891,6,17,1,4,0,0
5001,1,TCL,2017 Summer,FB,SUP,29.1,48.5,76.9,59.7,7.5,75.4,42.5,57.5,35.1,17.2,4173,1030,547,1601,199,796,3,10,0,3,0,0
5002,0,TCL,2017 Summer,SUP,FB,29.9,29.1,76.9,15.7,13.4,75.4,38.1,42.5,40.3,17.2,2354,615,482,285,617,355,3,1,0,3,0,0
5003,1,TCL,2017 Summer,FB,SUP,29.1,59.7,76.9,32.1,62.7,53.7,42.5,38.1,5.2,17.2,1508,18,161,158,624,547,6,6,1,3,0,0
5004,0,OPL,2016 Spring,INF,DW,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1490,195,858,-119,242,314,1,3,0,0,0,0
5005,1,OPL,2016 Spring,DW,INF,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4935,1398,-347,1589,1376,919,5,5,0,3,0,0
5006,1,OPL,2016 Spring,LGC,SIN,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2550,668,1100,5,885,-108,0,2,2,2,0,0
5007,0,OPL,2016 Spring,SIN,LGC,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-4413,-2721,-430,-45,-670,-547,7,5,4,2,0,0
5008,0,OPL,2016 Spring,TRI,CHF,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-826,478,843,-1285,-591,-271,2,3,3,2,0,0
5009,1,OPL,2016 Spring,CHF,TRI,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4501,334,271,2289,1199,408,4,6,1,4,0,0
5010,0,OPL,2016 Spring,HLN,AV,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-530,125,-616,830,-1123,254,4,4,1,2,0,0
5011,1,OPL,2016 Spring,AV,HLN,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5360,586,729,562,2265,1218,0,4,0,2,0,0
